98,0.5380445,0.2401801,0.2217754
99,0.5383907,0.2400662,0.2215431
100,0.5385796,0.239965,0.2214553
101,0.5386587,0.2399105,0.2214309
102,0.5384256,0.2400211,0.2215533
103,0.5379244,0.2402895,0.2217861
104,0.5382777,0.2401467,0.2215756
105,0.5384966,0.2400203,0.2214831
106,0.5383872,0.2400587,0.2215541
107,0.538197,0.2401597,0.2216434
108,0.5384316,0.2400519,0.2215165
109,0.5385259,0.2399922,0.221482
110,0.5384845,0.2400061,0.2215093
111,0.5385013,0.2400003,0.2214984
112,0.5378511,0.2403315,0.2218173
113,0.5380267,0.2402926,0.2216806
114,0.5380645,0.2402774,0.2216581
115,0.5382913,0.2401566,0.221552
116,0.5383851,0.2400908,0.2215241
117,0.5383679,0.2400891,0.221543
118,0.5379499,0.2403023,0.2217479
119,0.5377517,0.2404367,0.2218116
120,0.5377486,0.2404634,0.2217881
121,0.5380919,0.2402897,0.2216184
122,0.5376639,0.2404831,0.221853
123,0.5371737,0.2407533,0.222073
124,0.5370527,0.2408573,0.22209
125,0.5377253,0.2405233,0.2217514
126,0.5377387,0.240475,0.2217863
127,0.5378082,0.2404268,0.2217649
128,0.5373692,0.24064,0.2219908
129,0.5370282,0.2408441,0.2221277
130,0.5375502,0.2406096,0.2218402
131,0.5378015,0.2404556,0.2217429
132,0.5376662,0.240502,0.2218318
133,0.5378429,0.2404158,0.2217414
134,0.5380512,0.2402986,0.2216502
135,0.5375313,0.240549,0.2219198
136,0.5377591,0.2404699,0.221771
137,0.537927,0.2403814,0.2216917
138,0.5377086,0.2404835,0.2218079
139,0.5379813,0.2403543,0.2216643
140,0.5380844,0.2402868,0.2216287
141,0.5382537,0.2401879,0.2215585
142,0.5383638,0.2401168,0.2215194
143,0.5383266,0.2401273,0.2215462
144,0.5384597,0.2400595,0.2214808
145,0.5381477,0.240214,0.2216383
146,0.5382751,0.2401713,0.2215537
147,0.538547,0.2400266,0.2214264
148,0.5386896,0.239934,0.2213764
149,0.5388679,0.2398261,0.221306
150,0.5386159,0.2399433,0.2214407
151,0.5384396,0.2400525,0.221508
152,0.5387107,0.2399296,0.2213596
153,0.5388399,0.2398509,0.2213093
154,0.5388243,0.2398482,0.2213275
155,0.5389903,0.2397594,0.2212504
156,0.5388932,0.2397998,0.221307
157,0.5390695,0.2397122,0.2212182
158,0.5391787,0.2396463,0.221175
159,0.53925,0.2396012,0.2211488
160,0.5393066,0.2395668,0.2211266
161,0.5393602,0.239536,0.2211037
162,0.5394164,0.2395047,0.2210789
163,0.5390103,0.2397121,0.2212775
164,0.5393463,0.2395633,0.2210904
165,0.5393502,0.23955,0.2210998
166,0.5387474,0.2398532,0.2213994
167,0.5388746,0.2398319,0.2212935
168,0.5391492,0.2396906,0.2211601
169,0.539543,0.2394592,0.2209978
170,0.5396803,0.2393523,0.2209674
171,0.5397524,0.2392952,0.2209524
172,0.5398562,0.2392316,0.2209122
173,0.5398646,0.2392216,0.2209138
174,0.5394075,0.23946,0.2211325
175,0.5396264,0.2393817,0.220992
176,0.5389805,0.2397096,0.2213098
177,0.5391657,0.2396643,0.2211699
178,0.5391949,0.2396514,0.2211537
179,0.5389624,0.239767,0.2212707
180,0.5390712,0.239723,0.2212058
181,0.5393562,0.2395645,0.2210792
182,0.5391618,0.2396384,0.2211999
183,0.5394732,0.2394767,0.2210502
184,0.5395845,0.2393966,0.2210189
185,0.537976,0.2401745,0.2218494
186,0.5385183,0.2400192,0.2214625
187,0.5388345,0.2398589,0.2213066
188,0.538501,0.2400062,0.2214927
189,0.5388038,0.2398666,0.2213296
190,0.538074,0.2402124,0.2217136
191,0.5386161,0.2399799,0.221404
192,0.5382558,0.2401396,0.2216046
193,0.5383841,0.2400961,0.2215198
194,0.538489,0.2400388,0.2214721
195,0.5387697,0.2398831,0.2213472
196,0.5388816,0.2398019,0.2213166
197,0.539187,0.2396254,0.2211876
198,0.5389181,0.2397424,0.2213394
199,0.5387694,0.2398375,0.2213931
200,0.5387118,0.2398872,0.221401
201,0.5389876,0.2397535,0.221259
202,0.5386505,0.2399111,0.2214385
203,0.5388849,0.2398091,0.2213059
204,0.5391065,0.2396819,0.2212116
205,0.5387343,0.2398532,0.2214125
206,0.5386588,0.2399136,0.2214276
207,0.5390545,0.2397148,0.2212307
208,0.5390968,0.2396676,0.2212355
209,0.5393219,0.2395375,0.2211406
210,0.5390868,0.2396393,0.2212739
211,0.5389875,0.2397031,0.2213095
212,0.5391265,0.2396422,0.2212313
213,0.5393418,0.2395227,0.2211355
214,0.5394083,0.2394717,0.22112
215,0.539402,0.2394671,0.221131
216,0.5393738,0.239482,0.2211442
217,0.539826,0.2392364,0.2209376
218,0.5391511,0.2395592,0.2212897
219,0.5390284,0.2396756,0.221296
220,0.539137,0.2396483,0.2212147
221,0.5393577,0.239534,0.2211083
222,0.5395905,0.2393941,0.2210154
223,0.5398387,0.2392387,0.2209226
224,0.5399983,0.2391293,0.2208725
225,0.5401386,0.2390368,0.2208246
226,0.540257,0.2389604,0.2207825
227,0.5400838,0.239042,0.2208742
228,0.5403002,0.2389371,0.2207627
229,0.5403391,0.2389072,0.2207538
230,0.5404078,0.2388668,0.2207254
231,0.540317,0.2389097,0.2207733
232,0.5405019,0.2388174,0.2206807
233,0.5392923,0.2394105,0.2212972
234,0.5395299,0.2393816,0.2210885
235,0.5399902,0.2391506,0.2208591
236,0.5402,0.2390121,0.2207879
237,0.5402564,0.238959,0.2207846
238,0.5402177,0.238969,0.2208132
239,0.5402382,0.23896,0.2208018
240,0.5390003,0.239577,0.2214227
241,0.5394107,0.2394633,0.221126
242,0.5390585,0.2396435,0.2212979
243,0.5395138,0.2394316,0.2210546
244,0.539775,0.2392686,0.2209565
245,0.5395759,0.2393428,0.2210813
246,0.540143,0.2390389,0.2208181
247,0.5394917,0.2393385,0.2211698
248,0.5390831,0.2395947,0.2213223
249,0.5390446,0.2396648,0.2212906
250,0.5394641,0.2394643,0.2210717
251,0.539782,0.2392715,0.2209465
252,0.53971,0.239276,0.2210139
253,0.5400218,0.2391049,0.2208734
254,0.5401964,0.2389892,0.2208144
255,0.5405311,0.2387906,0.2206784
256,0.5399541,0.2390616,0.2209844
257,0.5400386,0.239059,0.2209023
258,0.5401375,0.2390175,0.2208451
259,0.5400203,0.2390757,0.220904
260,0.5388671,0.2396535,0.2214795
261,0.5394846,0.2394226,0.2210927
262,0.5398808,0.2392013,0.2209179
263,0.5401007,0.239054,0.2208453
264,0.5403923,0.238873,0.2207346
265,0.5399408,0.2390774,0.2209818
266,0.5401038,0.2390212,0.2208751
267,0.5401828,0.2389802,0.2208371
268,0.540243,0.2389453,0.2208117
269,0.5396304,0.2392514,0.2211182
270,0.5396442,0.2392901,0.2210658
271,0.5400875,0.239066,0.2208465
272,0.5403064,0.2389231,0.2207705
273,0.5401764,0.2389681,0.2208555
274,0.5401218,0.2390001,0.2208781
275,0.5403224,0.2388992,0.2207784
276,0.5403202,0.2388899,0.2207898
277,0.5402913,0.2389037,0.220805
278,0.5402914,0.2389062,0.2208023
279,0.5402867,0.2389105,0.2208028
280,0.5402807,0.2389152,0.2208041
281,0.5402306,0.2389427,0.2208266
282,0.5401672,0.2389799,0.2208529
283,0.5402379,0.2389477,0.2208144
284,0.5388321,0.239639,0.2215289
285,0.5393702,0.2394665,0.2211632
286,0.5396233,0.2393311,0.2210456
287,0.539516,0.2393647,0.2211193
288,0.53984,0.2391922,0.2209677
289,0.5401228,0.2390172,0.22086
290,0.5393412,0.2393835,0.2212753
291,0.5392283,0.2394954,0.2212763
292,0.539587,0.2393341,0.2210789
293,0.5397717,0.2392208,0.2210076
294,0.5398499,0.2391615,0.2209885
295,0.5398768,0.2391367,0.2209866
296,0.5398832,0.2391294,0.2209875
297,0.5391035,0.2395211,0.2213754
298,0.5394487,0.2394015,0.2211498
299,0.538904,0.2396696,0.2214265
300,0.5393605,0.2394693,0.2211702
301,0.539632,0.2393056,0.2210624
302,0.5397329,0.239227,0.2210401
303,0.5397891,0.239183,0.2210279
304,0.539664,0.2392411,0.2210949
305,0.5395327,0.239318,0.2211492
306,0.5398124,0.239183,0.2210045
307,0.5380151,0.2400494,0.2219355
308,0.5384804,0.2399548,0.2215648
309,0.5378433,0.2402795,0.2218772
310,0.5386449,0.2399131,0.221442
311,0.5392657,0.2395435,0.2211908
312,0.5390916,0.239575,0.2213333
313,0.538439,0.2398967,0.2216642
314,0.5389599,0.2396774,0.2213627
315,0.5392544,0.2395068,0.2212388
316,0.5394051,0.2394053,0.2211895
317,0.5395636,0.2393076,0.2211289
318,0.5395387,0.2393088,0.2211524
319,0.5390656,0.2395521,0.2213823
320,0.539313,0.2394626,0.2212244
321,0.5394744,0.2393756,0.22115
322,0.5395741,0.2393132,0.2211127
323,0.5396065,0.2392875,0.2211059
324,0.5395002,0.2393396,0.2211602
325,0.5394218,0.2393884,0.2211898
326,0.5395244,0.2393431,0.2211324
327,0.538872,0.2396672,0.2214608
328,0.5392156,0.2395342,0.2212502
329,0.539548,0.2393479,0.2211042
330,0.5396478,0.2392694,0.2210827
331,0.5393953,0.2393853,0.2212194
332,0.539571,0.2393086,0.2211205
333,0.5396338,0.2392703,0.221096
334,0.5396346,0.2392664,0.221099
335,0.5396035,0.2392839,0.2211124
336,0.5395929,0.2392944,0.2211127
337,0.5391484,0.2395259,0.2213257
338,0.53933,0.239466,0.221204
339,0.5391347,0.2395643,0.2213009
340,0.539378,0.2394487,0.2211733
341,0.539431,0.2394064,0.2211627
342,0.5395969,0.2393094,0.2210937
343,0.5396632,0.23926,0.2210767
344,0.5394845,0.2393454,0.2211701
345,0.5395596,0.2393179,0.2211225
346,0.5386555,0.2397709,0.2215737
347,0.5387291,0.2398038,0.2214671
348,0.5391883,0.2395765,0.2212353
349,0.539059,0.2396141,0.2213268
350,0.5391291,0.2395775,0.2212934
351,0.5394085,0.2394238,0.2211677
352,0.53951,0.2393502,0.2211399
353,0.5395143,0.239337,0.2211487
354,0.5392802,0.2394575,0.2212622
355,0.539357,0.2394373,0.2212057
356,0.5392541,0.239494,0.221252
357,0.539151,0.2395576,0.2212915
358,0.5393056,0.2394872,0.2212073
359,0.5393698,0.2394463,0.221184
360,0.5394121,0.2394178,0.2211701
361,0.538016,0.2401038,0.2218801
362,0.5387662,0.2398144,0.2214194
363,0.5383823,0.2399954,0.2216222
364,0.5385235,0.2399539,0.2215226
365,0.5387561,0.2398324,0.2214116
366,0.5391304,0.2396176,0.221252
367,0.5392044,0.2395462,0.2212494
368,0.5395489,0.2393484,0.2211028
369,0.5396697,0.2392588,0.2210714
370,0.5398181,0.2391678,0.2210141
371,0.539962,0.2390817,0.2209563
372,0.5398694,0.2391235,0.2210072
373,0.5391483,0.2394987,0.221353
374,0.5394703,0.2393901,0.2211395
375,0.5396469,0.239296,0.2210572
376,0.5395754,0.2393212,0.2211034
377,0.5398176,0.2391939,0.2209884
378,0.5400373,0.2390607,0.220902
379,0.540301,0.2388998,0.2207991
380,0.5393571,0.2393586,0.2212843
381,0.5394527,0.2393832,0.2211641
382,0.539495,0.2393811,0.2211239
383,0.5395807,0.2393404,0.2210789
384,0.5396733,0.2392853,0.2210415
385,0.5398278,0.2391932,0.2209789
386,0.5399814,0.2390964,0.2209222
387,0.5401032,0.2390161,0.2208807
388,0.5401747,0.238966,0.2208592
389,0.5401641,0.2389654,0.2208706
390,0.5400654,0.239019,0.2209156
391,0.5400308,0.2390473,0.2209218
392,0.5388489,0.2396446,0.2215065
393,0.5388952,0.2397175,0.2213873
394,0.5393416,0.2395081,0.2211503
395,0.5394379,0.2394325,0.2211296
396,0.5395929,0.2393341,0.2210731
